ID_MES,DEPARTAMENTO,SITIO_TURISTICO,NUMERO_VISITANTES
5,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),2866.5714285714284
5,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),142.28571428571428
5,CUSCO,CIUDAD INKA DE MACHUPICCHU,64961.57142857143
5,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,63.8
5,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,25899.0
5,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,39.6
5,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,1601.5714285714287
5,CUSCO,EXPLANADA DE SAQSAYHUAMAN,28370.571428571428
5,CUSCO,LLAULLIPATA,14771.0
5,CUSCO,MUSEO DE SITIO CHINCHERO,262.0
5,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,989.4285714285714
5,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,3957.285714285714
5,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,293.7142857142857
5,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,37667.71428571428
5,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,1423.2857142857142
5,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,22911.14285714286
5,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,4492.0
5,CUSCO,PUQRO,9646.0
5,CUSCO,RUMIPUNKU,3594.0
5,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,70175.0
5,CUSCO,SAPANTIANA,1258.5
5,CUSCO,SERVICIOS DE TREN INCA RAIL,36137.71428571428
5,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,33519.333333333336
5,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,14946.142857142857
5,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,18925.428571428572
5,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,15180.142857142857
5,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",0.5714285714285714
5,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",2.2857142857142856
5,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,1.7142857142857142
5,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,7.714285714285714
5,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),38.142857142857146
5,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,2027.857142857143
5,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",165.42857142857142
5,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,288.57142857142856
5,ICA,RESERVA NACIONAL DE PARACAS,4470.714285714285
5,ICA,RESERVA NACIONAL SAN FERNANDO,13.714285714285714
5,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",7372.571428571428
5,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN",2.2857142857142856
5,JUNÃN,MUSEO DE SITIO Y SANTUARIO DE WARIWILCA,0.0
5,JUNÃN,MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN,0.0
5,JUNÃN,SANTUARIO HISTÓRICO DE CHACAMARCA,0.0
5,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS,95.57142857142857
5,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA,823.4285714285714
5,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO,262.14285714285717
5,LA LIBERTAD,MUSEO DE SITIO CHAN CHAN,261.57142857142856
5,LA LIBERTAD,"PALACIO NIKÁN ""CASA DEL CENTRO""",514.4285714285714
5,LAMBAYEQUE,MUSEO DE SITIO DE TÚCUME,190.57142857142858
5,LAMBAYEQUE,MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP,4.142857142857143
5,LAMBAYEQUE,MUSEO DE SITIO HUACA RAJADA SIPÁN,123.42857142857143
5,LAMBAYEQUE,MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN,413.7142857142857
5,LAMBAYEQUE,MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING,105.28571428571429
5,LAMBAYEQUE,MUSEO NACIONAL DE SICÁN,59.57142857142857
5,LAMBAYEQUE,REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA,0.6666666666666666
5,LAMBAYEQUE,SANTUARIO HISTÓRICO BOSQUE DE PÓMAC,29.0
5,LIMA,CASA MUSEO JOSÉ CARLOS MARIÁTEGUI,18.0
5,LIMA,CENTRO TURÍSTICO CASTILLO DE CHANCAY,0.0
5,LIMA,CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA,7667.0
5,LIMA,CIUDAD SAGRADA DE CARAL,155.71428571428572
5,LIMA,COMPLEJO ARQUEOLÓGICO MATEO SALADO,52.42857142857143
5,LIMA,"LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL",530.0
5,LIMA,MUSEO DE ARTE ITALIANO,92.57142857142857
5,LIMA,MUSEO DE LA NACIÓN,187.33333333333334
5,LIMA,MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA,0.6666666666666666
5,LIMA,"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""",1.5714285714285714
5,LIMA,MUSEO DE SITIO ANDRÉS AVELINO CÁCERES,0.0
5,LIMA,MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO,1.7142857142857142
5,LIMA,MUSEO DE SITIO HUACA PUCLLANA,7379.285714285715
5,LIMA,MUSEO DE SITIO HUALLAMARCA,525.8571428571429
5,LIMA,MUSEO DE SITIO PACHACAMAC,1532.4285714285713
5,LIMA,MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR,1.6666666666666667
5,LIMA,MUSEO NACIONAL DE ARQUEOLOGÍA,549.1428571428571
5,LIMA,MUSEO NACIONAL DE LA CULTURA PERUANA,30.428571428571427
5,LIMA,MUSEO NAVAL CASA GRAU,24.8
5,LIMA,REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA,59.857142857142854
5,LIMA,RESERVA NACIONAL DE LACHAY,7.285714285714286
5,LIMA,RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS,180.0
5,LIMA,ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA,6.857142857142857
5,LORETO,COMPLEJO TURÍSTICO DE QUISTOCOCHA,38.42857142857143
5,LORETO,MUSEO AMÉRICA,0.0
5,LORETO,RESERVA ALLPAHUAYO-MISHANA,25.142857142857142
5,LORETO,RESERVA NACIONAL DE PACAYA SAMIRIA,720.5714285714286
5,LORETO,ZONA RESERVADA SIERRA DIVISOR,23.571428571428573
5,MADRE DE DIOS,PARQUE NACIONAL DEL MANU,180.14285714285714
5,MADRE DE DIOS,RESERVA NACIONAL DE TAMBOPATA,3563.1428571428573
5,MOQUEGUA,MUSEO CONTISUYO,17.571428571428573
5,MOQUEGUA,"RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES",2.0
5,PASCO,PARQUE NACIONAL YANACHAGA CHEMILLÉN,12.857142857142858
5,PASCO,SANTUARIO NACIONAL DE HUAYLLAY,12.285714285714286
5,PIURA,CASA MUSEO GRAN ALMIRANTE GRAU,10.0
5,PIURA,SALA DE ORO DEL MUSEO MUNICIPAL,2.4285714285714284
5,PIURA,ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ,13.142857142857142
5,PUNO,COMPLEJO ARQUEOLÓGICO DE SILLUSTANI,2174.285714285714
5,PUNO,COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ,1331.7142857142858
5,PUNO,ISLA AMANTANI DEL LAGO TITICACA,454.42857142857144
5,PUNO,ISLA TAQUILE DEL LAGO TITICACA,2568.0
5,PUNO,ISLA UROS DEL LAGO TITICACA,1223.7142857142858
5,PUNO,MUSEO TEMPLO SAN JUAN DE LETRÁN,8.714285714285714
5,PUNO,RESERVA NACIONAL DEL TITICACA,3895.5714285714284
5,SAN MARTÃN,AGUAJAL RENACAL RÍO ROMERO SANTA ELENA,14.571428571428571
5,SAN MARTÃN,CATARATA DE AHUASHIYACU,116.71428571428571
5,SAN MARTÃN,CUEVA DE PALESTINA,4.0
5,SAN MARTÃN,LAGUNA AZUL - SAUCE,357.7142857142857
5,SAN MARTÃN,LOS BAÑOS TERMALES DE SAN MATEO,89.85714285714286
5,SAN MARTÃN,RECREO TURÍSTICO NACIENTE DE TIOYACU,98.85714285714286
5,SAN MARTÃN,RESERVA ECOLÓGICA TINGANA,17.714285714285715
5,TACNA,MUSEO DE PEAÑAS,6.714285714285714
5,TACNA,MUSEO HISTÓRICO REGIONAL - TACNA,13.142857142857142
5,TUMBES,"MUSEO DE SITIO CABEZA DE VACA ""GRAN CHILIMASA""",3.5714285714285716
5,TUMBES,PARQUE NACIONAL CERROS DE AMOTAPE,0.42857142857142855
5,TUMBES,SANTUARIO NACIONAL LOS MANGLARES DE TUMBES,1.7142857142857142
5,UCAYALI,CATARATA SHAMBILLO,182.66666666666666
5,UCAYALI,PUENTE AGUAYTIA,250.0
5,UCAYALI,RECURSO TURÍSTICO DUCHA DEL DIABLO,592.1666666666666
5,UCAYALI,RECURSO TURÍSTICO LOS TOBOGANES,220.16666666666666
5,UCAYALI,RECURSO TURÍSTICO VELO DE LA NOVIA,556.2857142857143
5,UCAYALI,ZOOLÓGICO PARQUE NATURAL DE PUCALLPA,439.57142857142856
5,ÃNCASH,COMPLEJO ARQUEOLÓGICO DE PAÑAMARCA,2.2857142857142856
5,ÃNCASH,MONUMENTO ARQUEOLÓGICO CHAVÍN DE HUÁNTAR,315.2857142857143
5,ÃNCASH,MONUMENTO ARQUEOLÓGICO DE WILLKAWAIN,50.142857142857146
5,ÃNCASH,MUSEO ARQUEOLÓGICO DE ÁNCASH,120.28571428571429
5,ÃNCASH,"MUSEO REGIONAL DE CASMA ""MAX UHLE""",92.42857142857143
5,ÃNCASH,PARQUE NACIONAL HUASCARÁN,3877.285714285714
6,AMAZONAS,CAVERNA DE QUIOCTA,44.142857142857146
6,AMAZONAS,COMPLEJO ARQUEOLÓGICO DE KUÉLAP,336.57142857142856
6,AMAZONAS,LAS CATARATAS DE GOCTA,315.85714285714283
6,AMAZONAS,MUSEO DE LEYMEBAMBA,82.0
6,AMAZONAS,SITIO ARQUEOLÓGICO DE KARAJÍA,79.57142857142857
6,AMAZONAS,SITIO ARQUEOLÓGICO REVASH,71.85714285714286
6,APURÃMAC,CONJUNTO ARQUEOLÓGICO DE SAYWITE,17.142857142857142
6,APURÃMAC,MUSEO ARQUEOLÓGICO ANTROPOLÓGICO DE APURÍMAC,0.0
6,APURÃMAC,SANTUARIO NACIONAL DE AMPAY,6.571428571428571
6,AREQUIPA,MONASTERIO DE SANTA CATALINA,7389.142857142857
6,AREQUIPA,RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA,26.142857142857142
6,AREQUIPA,RESERVA PAISAJÍSTICA SUB CUENCA DEL COTAHUASI,13.428571428571429
6,AREQUIPA,SANTUARIO NACIONAL LAGUNAS DE MEJÍA,3.5714285714285716
6,AREQUIPA,VALLE DEL COLCA,6699.714285714285
6,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,0.7142857142857143
6,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,44.142857142857146
6,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,6.142857142857143
6,AYACUCHO,MUSEO DE SITIO DE QUINUA,5.285714285714286
6,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,16.714285714285715
6,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,100.28571428571429
6,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,147.28571428571428
6,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,109.0
6,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,129.0
6,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,10.285714285714286
6,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,34.57142857142857
6,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",31.428571428571427
6,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",564.2857142857143
6,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),1755.0
6,CUSCO,CAMINO INKA INTIHUATANA KM. 122,5843.833333333333
6,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),2858.285714285714
6,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),106.42857142857143
6,CUSCO,CIUDAD INKA DE MACHUPICCHU,63368.28571428572
6,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,109.4
6,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,25958.85714285714
6,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,28.6
6,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,1547.142857142857
6,CUSCO,EXPLANADA DE SAQSAYHUAMAN,32665.714285714286
6,CUSCO,LLAULLIPATA,12705.142857142857
6,CUSCO,MUSEO DE SITIO CHINCHERO,231.75
6,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,895.0
6,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,3459.0
6,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,357.85714285714283
6,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,35042.28571428572
6,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,1805.857142857143
6,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,22261.14285714286
6,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,4331.142857142857
6,CUSCO,PUQRO,16053.285714285714
6,CUSCO,RUMIPUNKU,3416.8571428571427
6,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,68088.0
6,CUSCO,SAPANTIANA,1716.5
6,CUSCO,SERVICIOS DE TREN INCA RAIL,36466.42857142857
6,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,40171.0
6,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,12620.0
6,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,17881.285714285714
6,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,15396.42857142857
6,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",4.285714285714286
6,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",0.7142857142857143
6,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,6.0
6,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,8.142857142857142
6,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),48.57142857142857
6,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,1650.2857142857142
6,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",183.28571428571428
6,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,253.14285714285714
6,ICA,RESERVA NACIONAL DE PARACAS,4682.285714285715
6,ICA,RESERVA NACIONAL SAN FERNANDO,18.142857142857142
6,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",8521.42857142857
6,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN",2.4285714285714284
6,JUNÃN,MUSEO DE SITIO Y SANTUARIO DE WARIWILCA,2.0
6,JUNÃN,MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN,0.0
6,JUNÃN,SANTUARIO HISTÓRICO DE CHACAMARCA,0.0
6,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS,83.57142857142857
6,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA,780.1428571428571
6,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO,213.71428571428572
6,LA LIBERTAD,MUSEO DE SITIO CHAN CHAN,280.2857142857143
6,LA LIBERTAD,"PALACIO NIKÁN ""CASA DEL CENTRO""",499.14285714285717
6,LAMBAYEQUE,MUSEO DE SITIO DE TÚCUME,149.57142857142858
6,LAMBAYEQUE,MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP,4.714285714285714
6,LAMBAYEQUE,MUSEO DE SITIO HUACA RAJADA SIPÁN,103.0
6,LAMBAYEQUE,MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN,393.2857142857143
6,LAMBAYEQUE,MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING,127.57142857142857
6,LAMBAYEQUE,MUSEO NACIONAL DE SICÁN,60.0
6,LAMBAYEQUE,REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA,0.0
6,LAMBAYEQUE,SANTUARIO HISTÓRICO BOSQUE DE PÓMAC,23.428571428571427
6,LIMA,CASA MUSEO JOSÉ CARLOS MARIÁTEGUI,16.714285714285715
6,LIMA,CENTRO TURÍSTICO CASTILLO DE CHANCAY,0.0
6,LIMA,CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA,7938.714285714285
6,LIMA,CIUDAD SAGRADA DE CARAL,151.0
6,LIMA,COMPLEJO ARQUEOLÓGICO MATEO SALADO,51.142857142857146
6,LIMA,"LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL",560.7142857142857
6,LIMA,MUSEO DE ARTE ITALIANO,87.85714285714286
6,LIMA,MUSEO DE LA NACIÓN,205.0
6,LIMA,MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA,1.6666666666666667
6,LIMA,"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""",1.7142857142857142
6,LIMA,MUSEO DE SITIO ANDRÉS AVELINO CÁCERES,0.0
6,LIMA,MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO,3.7142857142857144
6,LIMA,MUSEO DE SITIO HUACA PUCLLANA,7418.714285714285
6,LIMA,MUSEO DE SITIO HUALLAMARCA,497.14285714285717
6,LIMA,MUSEO DE SITIO PACHACAMAC,1455.0
6,LIMA,MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR,22.0
6,LIMA,MUSEO NACIONAL DE ARQUEOLOGÍA,541.2857142857143
6,LIMA,MUSEO NACIONAL DE LA CULTURA PERUANA,28.0
6,LIMA,MUSEO NAVAL CASA GRAU,15.4
6,LIMA,REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA,50.714285714285715
6,LIMA,RESERVA NACIONAL DE LACHAY,15.0
6,LIMA,RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS,217.42857142857142
6,LIMA,ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA,8.285714285714286
6,LORETO,COMPLEJO TURÍSTICO DE QUISTOCOCHA,78.0
6,LORETO,MUSEO AMÉRICA,0.0
6,LORETO,RESERVA ALLPAHUAYO-MISHANA,14.857142857142858
6,LORETO,RESERVA NACIONAL DE PACAYA SAMIRIA,615.8571428571429
6,LORETO,ZONA RESERVADA SIERRA DIVISOR,11.285714285714286
6,MADRE DE DIOS,PARQUE NACIONAL DEL MANU,230.14285714285714
6,MADRE DE DIOS,RESERVA NACIONAL DE TAMBOPATA,3366.8571428571427
6,MOQUEGUA,MUSEO CONTISUYO,23.0
6,MOQUEGUA,"RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES",1.1428571428571428
6,PASCO,PARQUE NACIONAL YANACHAGA CHEMILLÉN,15.428571428571429
6,PASCO,SANTUARIO NACIONAL DE HUAYLLAY,14.0
6,PIURA,CASA MUSEO GRAN ALMIRANTE GRAU,13.0
6,PIURA,SALA DE ORO DEL MUSEO MUNICIPAL,0.8571428571428571
6,PIURA,ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ,16.857142857142858
6,PUNO,COMPLEJO ARQUEOLÓGICO DE SILLUSTANI,1988.4285714285713
6,PUNO,COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ,1026.2857142857142
6,PUNO,ISLA AMANTANI DEL LAGO TITICACA,449.57142857142856
6,PUNO,ISLA TAQUILE DEL LAGO TITICACA,1658.857142857143
6,PUNO,ISLA UROS DEL LAGO TITICACA,1030.2857142857142
6,PUNO,MUSEO TEMPLO SAN JUAN DE LETRÁN,3.857142857142857
6,PUNO,RESERVA NACIONAL DEL TITICACA,2705.8571428571427
6,SAN MARTÃN,AGUAJAL RENACAL RÍO ROMERO SANTA ELENA,20.857142857142858
6,SAN MARTÃN,CATARATA DE AHUASHIYACU,144.57142857142858
6,SAN MARTÃN,CUEVA DE PALESTINA,14.0
6,SAN MARTÃN,LAGUNA AZUL - SAUCE,260.85714285714283
6,SAN MARTÃN,LOS BAÑOS TERMALES DE SAN MATEO,183.42857142857142
6,SAN MARTÃN,RECREO TURÍSTICO NACIENTE DE TIOYACU,108.0
6,SAN MARTÃN,RESERVA ECOLÓGICA TINGANA,27.142857142857142
6,TACNA,MUSEO DE PEAÑAS,1.2857142857142858
6,TACNA,MUSEO HISTÓRICO REGIONAL - TACNA,18.0
6,TUMBES,"MUSEO DE SITIO CABEZA DE VACA ""GRAN CHILIMASA""",1.1428571428571428
6,TUMBES,PARQUE NACIONAL CERROS DE AMOTAPE,0.2857142857142857
6,TUMBES,SANTUARIO NACIONAL LOS MANGLARES DE TUMBES,1.5714285714285714
6,UCAYALI,CATARATA SHAMBILLO,103.6
6,UCAYALI,PUENTE AGUAYTIA,124.8
6,UCAYALI,RECURSO TURÍSTICO DUCHA DEL DIABLO,138.4
6,UCAYALI,RECURSO TURÍSTICO LOS TOBOGANES,117.4
6,UCAYALI,RECURSO TURÍSTICO VELO DE LA NOVIA,413.85714285714283
6,UCAYALI,ZOOLÓGICO PARQUE NATURAL DE PUCALLPA,453.0
6,ÃNCASH,COMPLEJO ARQUEOLÓGICO DE PAÑAMARCA,1.2857142857142858
6,ÃNCASH,MONUMENTO ARQUEOLÓGICO CHAVÍN DE HUÁNTAR,308.57142857142856
6,ÃNCASH,MONUMENTO ARQUEOLÓGICO DE WILLKAWAIN,62.857142857142854
6,ÃNCASH,MUSEO ARQUEOLÓGICO DE ÁNCASH,155.85714285714286
6,ÃNCASH,"MUSEO REGIONAL DE CASMA ""MAX UHLE""",29.0
6,ÃNCASH,PARQUE NACIONAL HUASCARÁN,4794.714285714285
7,AMAZONAS,CAVERNA DE QUIOCTA,83.71428571428571
7,AMAZONAS,COMPLEJO ARQUEOLÓGICO DE KUÉLAP,681.5714285714286
7,AMAZONAS,LAS CATARATAS DE GOCTA,803.0
7,AMAZONAS,MUSEO DE LEYMEBAMBA,125.28571428571429
7,AMAZONAS,SITIO ARQUEOLÓGICO DE KARAJÍA,129.28571428571428
7,AMAZONAS,SITIO ARQUEOLÓGICO REVASH,89.85714285714286
7,APURÃMAC,CONJUNTO ARQUEOLÓGICO DE SAYWITE,1.5714285714285714
7,APURÃMAC,MUSEO ARQUEOLÓGICO ANTROPOLÓGICO DE APURÍMAC,0.42857142857142855
7,APURÃMAC,SANTUARIO NACIONAL DE AMPAY,28.0
7,AREQUIPA,MONASTERIO DE SANTA CATALINA,10764.714285714286
7,AREQUIPA,RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA,54.42857142857143
7,AREQUIPA,RESERVA PAISAJÍSTICA SUB CUENCA DEL COTAHUASI,21.333333333333332
7,AREQUIPA,SANTUARIO NACIONAL LAGUNAS DE MEJÍA,4.714285714285714
7,AREQUIPA,VALLE DEL COLCA,10185.285714285714
7,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,1.8571428571428572
7,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,52.714285714285715
7,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,2.0
7,AYACUCHO,MUSEO DE SITIO DE QUINUA,3.857142857142857
7,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,16.0
7,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,139.0
7,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,336.42857142857144
7,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,344.2857142857143
7,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,303.2857142857143
7,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,21.142857142857142
7,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,48.142857142857146
7,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",34.42857142857143
7,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",633.2857142857143
7,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),2334.0
7,CUSCO,CAMINO INKA INTIHUATANA KM. 122,8925.5
7,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),2957.0
7,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),79.57142857142857
7,CUSCO,CIUDAD INKA DE MACHUPICCHU,73343.0
7,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,123.2
7,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,31847.0
7,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,34.4
7,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,1869.5714285714287
7,CUSCO,EXPLANADA DE SAQSAYHUAMAN,39032.857142857145
7,CUSCO,LLAULLIPATA,17371.428571428572
7,CUSCO,MUSEO DE SITIO CHINCHERO,316.75
7,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,1173.857142857143
7,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,5071.0
7,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,450.7142857142857
7,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,46986.0
7,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,1747.142857142857
7,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,34416.57142857143
7,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,4836.428571428572
7,CUSCO,PUQRO,18112.14285714286
7,CUSCO,RUMIPUNKU,3169.714285714286
7,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,78713.57142857143
7,CUSCO,SAPANTIANA,1328.5
