FECHA_CORTE,ANIO,ID_MES,MES,ID_PAIS,PAIS,ID_CONTINENTE,CONTINENTE,ID_OCM,OCM,DEPARTAMENTO_OCM,NUMERO_VISITANTES,TIPO_VISITANTE
20260330,2021,7,JULIO,193,VATICANO,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,193,VATICANO,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,193,VATICANO,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,193,VATICANO,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,193,VATICANO,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,193,VATICANO,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,194,VENEZUELA,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,194,VENEZUELA,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,194,VENEZUELA,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,194,VENEZUELA,3,AMÉRICA DEL SUR,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,194,VENEZUELA,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,194,VENEZUELA,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,195,VIETNAM,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,195,VIETNAM,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,195,VIETNAM,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,195,VIETNAM,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,195,VIETNAM,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,195,VIETNAM,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,196,YEMEN,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,196,YEMEN,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,18,BARBADOS,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,19,BÉLGICA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,19,BÉLGICA,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,19,BÉLGICA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,19,BÉLGICA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,19,BÉLGICA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,19,BÉLGICA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,20,BELICE,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,20,BELICE,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,20,BELICE,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,20,BELICE,2,AMÉRICA CENTRAL,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,20,BELICE,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,20,BELICE,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,21,BELORUSIA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,21,BELORUSIA,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,21,BELORUSIA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,21,BELORUSIA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,21,BELORUSIA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,21,BELORUSIA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,22,BENÍN,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,22,BENÍN,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,22,BENÍN,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,22,BENÍN,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,22,BENÍN,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,22,BENÍN,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,23,BERMUDAS,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,23,BERMUDAS,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,23,BERMUDAS,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,23,BERMUDAS,2,AMÉRICA CENTRAL,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,23,BERMUDAS,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,23,BERMUDAS,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,24,BHUTÁN,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,24,BHUTÁN,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,24,BHUTÁN,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,24,BHUTÁN,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,24,BHUTÁN,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,24,BHUTÁN,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,25,BOLIVIA,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,25,BOLIVIA,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,25,BOLIVIA,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,25,BOLIVIA,3,AMÉRICA DEL SUR,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,25,BOLIVIA,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,25,BOLIVIA,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,26,BOSNIA Y HERZEGOVINA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,26,BOSNIA Y HERZEGOVINA,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,26,BOSNIA Y HERZEGOVINA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,26,BOSNIA Y HERZEGOVINA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,26,BOSNIA Y HERZEGOVINA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,26,BOSNIA Y HERZEGOVINA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,27,BOTSWANA,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,196,YEMEN,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,196,YEMEN,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,196,YEMEN,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,196,YEMEN,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,197,ZAMBIA,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,197,ZAMBIA,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,197,ZAMBIA,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,197,ZAMBIA,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,197,ZAMBIA,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,197,ZAMBIA,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,198,ZIMBABWE,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,198,ZIMBABWE,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,198,ZIMBABWE,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,198,ZIMBABWE,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,198,ZIMBABWE,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,198,ZIMBABWE,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,27,BOTSWANA,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,27,BOTSWANA,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,27,BOTSWANA,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,27,BOTSWANA,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,27,BOTSWANA,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,28,BRASIL,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,28,BRASIL,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,28,BRASIL,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,28,BRASIL,3,AMÉRICA DEL SUR,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,28,BRASIL,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,28,BRASIL,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,29,BRUNÉI,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,29,BRUNÉI,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,29,BRUNÉI,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,29,BRUNÉI,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,29,BRUNÉI,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,29,BRUNÉI,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,30,BULGARIA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,30,BULGARIA,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,30,BULGARIA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,30,BULGARIA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,30,BULGARIA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,30,BULGARIA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,31,BURKINA FASO,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,31,BURKINA FASO,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,31,BURKINA FASO,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,31,BURKINA FASO,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,31,BURKINA FASO,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,31,BURKINA FASO,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,32,BURUNDI,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,32,BURUNDI,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,32,BURUNDI,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,32,BURUNDI,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,32,BURUNDI,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,32,BURUNDI,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,33,CABO VERDE,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,33,CABO VERDE,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,33,CABO VERDE,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,33,CABO VERDE,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,33,CABO VERDE,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,33,CABO VERDE,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,34,CAMBOYA,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,34,CAMBOYA,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,34,CAMBOYA,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,34,CAMBOYA,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,34,CAMBOYA,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,34,CAMBOYA,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,35,CAMERÚN,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,35,CAMERÚN,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,35,CAMERÚN,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,35,CAMERÚN,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,35,CAMERÚN,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,35,CAMERÚN,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,36,CANADÁ,1,AMÉRICA DEL NORTE,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,36,CANADÁ,1,AMÉRICA DEL NORTE,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,36,CANADÁ,1,AMÉRICA DEL NORTE,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,36,CANADÁ,1,AMÉRICA DEL NORTE,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,36,CANADÁ,1,AMÉRICA DEL NORTE,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,36,CANADÁ,1,AMÉRICA DEL NORTE,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,37,CEYLÁN,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,37,CEYLÁN,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,37,CEYLÁN,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,37,CEYLÁN,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,37,CEYLÁN,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,37,CEYLÁN,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,38,CHAD,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,38,CHAD,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,38,CHAD,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,38,CHAD,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,38,CHAD,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,38,CHAD,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,39,CHILE,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,39,CHILE,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,39,CHILE,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,39,CHILE,3,AMÉRICA DEL SUR,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,39,CHILE,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,39,CHILE,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,40,CHINA (R.P),5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,40,CHINA (R.P),5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,40,CHINA (R.P),5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,40,CHINA (R.P),5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,40,CHINA (R.P),5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,40,CHINA (R.P),5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,41,CHIPRE,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,41,CHIPRE,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,41,CHIPRE,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,41,CHIPRE,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,41,CHIPRE,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,41,CHIPRE,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,42,COLOMBIA,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,42,COLOMBIA,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,42,COLOMBIA,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,42,COLOMBIA,3,AMÉRICA DEL SUR,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,42,COLOMBIA,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,42,COLOMBIA,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,43,COMORAS (ISL),6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,43,COMORAS (ISL),6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,43,COMORAS (ISL),6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,43,COMORAS (ISL),6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,43,COMORAS (ISL),6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,43,COMORAS (ISL),6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,44,CONGO,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,44,CONGO,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,44,CONGO,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,44,CONGO,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,44,CONGO,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,44,CONGO,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,45,COREA DEL NORTE,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,45,COREA DEL NORTE,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,45,COREA DEL NORTE,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,45,COREA DEL NORTE,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,45,COREA DEL NORTE,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2021,7,JULIO,45,COREA DEL NORTE,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2021,7,JULIO,46,COREA DEL SUR,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,46,COREA DEL SUR,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2021,7,JULIO,46,COREA DEL SUR,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2021,7,JULIO,46,COREA DEL SUR,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
